location,date,hour,wind speed
  225,20190510,   15,   30
  225,20190510,   16,   30
  225,20190510,   17,   30
  225,20190510,   18,   40
  225,20190510,   19,   40
  225,20190510,   20,   50
  225,20190510,   21,   50
  225,20190510,   22,   60
  225,20190510,   23,   60
  225,20190510,   24,   80
  225,20190511,    1,   80
  225,20190511,    2,   80
  225,20190511,    3,   70
  225,20190511,    4,   90
  225,20190511,    5,   90
  225,20190511,    6,   80
  225,20190511,    7,   80
  225,20190511,    8,   60
  225,20190511,    9,   60
  225,20190511,   10,   60
  225,20190511,   11,   80
  225,20190511,   12,  100
  225,20190511,   13,  110
  225,20190511,   14,  110
  225,20190511,   15,  110
  225,20190511,   16,  100
  225,20190511,   17,  100
  225,20190511,   18,   90
  225,20190511,   19,   80
  225,20190511,   20,   70
  225,20190511,   21,   50
  225,20190511,   22,   70
  225,20190511,   23,   80
  225,20190511,   24,   70
  225,20190512,    1,   70
  225,20190512,    2,   70
  225,20190512,    3,   70
  225,20190512,    4,   60
  225,20190512,    5,   70
  225,20190512,    6,   70
  225,20190512,    7,   70
  225,20190512,    8,   70
  225,20190512,    9,   60
  225,20190512,   10,   80
  225,20190512,   11,   70
  225,20190512,   12,   70
  225,20190512,   13,   80
  225,20190512,   14,   90
  225,20190512,   15,   90
  225,20190512,   16,   80
  225,20190512,   17,   80
  225,20190512,   18,   80
  225,20190512,   19,   80
  225,20190512,   20,   80
  225,20190512,   21,   60
  225,20190512,   22,   60
  225,20190512,   23,   60
  225,20190512,   24,   50
  225,20190513,    1,   40
  225,20190513,    2,   40
  225,20190513,    3,   30
  225,20190513,    4,   30
  225,20190513,    5,   30
  225,20190513,    6,   30
  225,20190513,    7,   30
  225,20190513,    8,   30
  225,20190513,    9,   30
  225,20190513,   10,   50
  225,20190513,   11,   60
  225,20190513,   12,   70
  225,20190513,   13,   90
  225,20190513,   14,   90
  225,20190513,   15,   90
  225,20190513,   16,   90
  225,20190513,   17,   80
  225,20190513,   18,   80
  225,20190513,   19,   70
  225,20190513,   20,   60
  225,20190513,   21,   50
  225,20190513,   22,   60
  225,20190513,   23,   70
  225,20190513,   24,   70
  225,20190514,    1,   70
  225,20190514,    2,   50
  225,20190514,    3,   50
  225,20190514,    4,   50
  225,20190514,    5,   60
  225,20190514,    6,   60
  225,20190514,    7,   60
  225,20190514,    8,   70
  225,20190514,    9,   60
  225,20190514,   10,   70
  225,20190514,   11,   60
  225,20190514,   12,   60
  225,20190514,   13,   60
  225,20190514,   14,   50
  225,20190514,   15,   60
  225,20190514,   16,   60
  225,20190514,   17,   60
  225,20190514,   18,   80
  225,20190514,   19,   80
  225,20190514,   20,   60
  225,20190514,   21,   60
  225,20190514,   22,   90
  225,20190514,   23,   90
  225,20190514,   24,   80
  225,20190515,    1,   70
  225,20190515,    2,   70
  225,20190515,    3,   60
  225,20190515,    4,   50
  225,20190515,    5,   50
  225,20190515,    6,   50
  225,20190515,    7,   50
  225,20190515,    8,   60
  225,20190515,    9,   60
  225,20190515,   10,   70
  225,20190515,   11,   60
  225,20190515,   12,   60
  225,20190515,   13,   60
  225,20190515,   14,   60
  225,20190515,   15,   70
  225,20190515,   16,   70
  225,20190515,   17,   60
  225,20190515,   18,   80
  225,20190515,   19,   90
  225,20190515,   20,   90
  225,20190515,   21,   90
  225,20190515,   22,   90
  225,20190515,   23,   90
  225,20190515,   24,   80
  225,20190516,    1,   80
  225,20190516,    2,   80
  225,20190516,    3,   70
  225,20190516,    4,   70
  225,20190516,    5,   80
  225,20190516,    6,   70
  225,20190516,    7,   60
  225,20190516,    8,   70
  225,20190516,    9,   90
  225,20190516,   10,  110
  225,20190516,   11,  100
  225,20190516,   12,   90
  225,20190516,   13,   80
  225,20190516,   14,   80
  225,20190516,   15,   80
  225,20190516,   16,   80
  225,20190516,   17,  100
  225,20190516,   18,  110
  225,20190516,   19,  100
  225,20190516,   20,  100
  225,20190516,   21,   80
  225,20190516,   22,   70
  225,20190516,   23,   90
  225,20190516,   24,   80
  225,20190517,    1,   70
  225,20190517,    2,   70
  225,20190517,    3,   70
  225,20190517,    4,   70
  225,20190517,    5,   60
  225,20190517,    6,   70
  225,20190517,    7,   60
  225,20190517,    8,   70
  225,20190517,    9,   70
  225,20190517,   10,   70
  225,20190517,   11,   70
  225,20190517,   12,   70
  225,20190517,   13,   60
  225,20190517,   14,   60
  225,20190517,   15,   60
  225,20190517,   16,   60
  225,20190517,   17,   50
  225,20190517,   18,   60
  225,20190517,   19,   50
  225,20190517,   20,   20
  225,20190517,   21,   20
  225,20190517,   22,   20
  225,20190517,   23,   20
  225,20190517,   24,   20
  225,20190518,    1,   20
  225,20190518,    2,   20
  225,20190518,    3,   10
  225,20190518,    4,   10
  225,20190518,    5,   10
  225,20190518,    6,   10
  225,20190518,    7,   10
  225,20190518,    8,   10
  225,20190518,    9,   20
  225,20190518,   10,   30
  225,20190518,   11,   40
  225,20190518,   12,   50
  225,20190518,   13,   50
  225,20190518,   14,   60
  225,20190518,   15,   50
  225,20190518,   16,   60
  225,20190518,   17,   60
  225,20190518,   18,   60
  225,20190518,   19,   60
  225,20190518,   20,   50
  225,20190518,   21,   50
  225,20190518,   22,   50
  225,20190518,   23,   50
  225,20190518,   24,   50
  225,20190519,    1,   60
  225,20190519,    2,   70
  225,20190519,    3,   70
  225,20190519,    4,   70
  225,20190519,    5,   70
  225,20190519,    6,   80
  225,20190519,    7,   90
  225,20190519,    8,   80
  225,20190519,    9,   80
  225,20190519,   10,   80
  225,20190519,   11,   90
  225,20190519,   12,   90
  225,20190519,   13,   90
  225,20190519,   14,   90
  225,20190519,   15,  100
  225,20190519,   16,  110
  225,20190519,   17,  100
  225,20190519,   18,  110
  225,20190519,   19,  100
  225,20190519,   20,   80
  225,20190519,   21,   70
  225,20190519,   22,   70
  225,20190519,   23,   80
  225,20190519,   24,   80
  225,20190520,    1,   80
  225,20190520,    2,   60
  225,20190520,    3,   50
  225,20190520,    4,   70
  225,20190520,    5,   70
  225,20190520,    6,   70
  225,20190520,    7,   70
  225,20190520,    8,   60
  225,20190520,    9,   70
  225,20190520,   10,   70
  225,20190520,   11,   70
  225,20190520,   12,   60
  225,20190520,   13,   60
  225,20190520,   14,   80
  225,20190520,   15,   90
  225,20190520,   16,   90
  225,20190520,   17,   90
  225,20190520,   18,   80
  225,20190520,   19,   90
  225,20190520,   20,   90
  225,20190520,   21,   90
  225,20190520,   22,   90
  225,20190520,   23,   90
  225,20190520,   24,   90
  225,20190521,    1,   90
  225,20190521,    2,   90
  225,20190521,    3,   90
  225,20190521,    4,  100
  225,20190521,    5,  100
  225,20190521,    6,  100
  225,20190521,    7,   90
  225,20190521,    8,  100
  225,20190521,    9,  100
  225,20190521,   10,   90
  225,20190521,   11,   90
  225,20190521,   12,   90
  225,20190521,   13,  100
  225,20190521,   14,  100
  225,20190521,   15,  110
  225,20190521,   16,  100
  225,20190521,   17,  100
  225,20190521,   18,  100
  225,20190521,   19,   90
  225,20190521,   20,   80
  225,20190521,   21,   80
  225,20190521,   22,   70
  225,20190521,   23,   70
  225,20190521,   24,   60
  225,20190522,    1,   70
  225,20190522,    2,   60
  225,20190522,    3,   60
  225,20190522,    4,   60
  225,20190522,    5,   60
  225,20190522,    6,   50
  225,20190522,    7,   30
  225,20190522,    8,   30
  225,20190522,    9,   30
  225,20190522,   10,   30
  225,20190522,   11,   40
  225,20190522,   12,   50
  225,20190522,   13,   50
  225,20190522,   14,   40
  225,20190522,   15,   40
  225,20190522,   16,   40
  225,20190522,   17,   30
  225,20190522,   18,   30
  225,20190522,   19,   30
  225,20190522,   20,   30
  225,20190522,   21,   30
  225,20190522,   22,   20
  225,20190522,   23,   40
  225,20190522,   24,   50
  225,20190523,    1,   50
  225,20190523,    2,   50
  225,20190523,    3,   50
  225,20190523,    4,   60
  225,20190523,    5,   60
  225,20190523,    6,   50
  225,20190523,    7,   70
  225,20190523,    8,   70
  225,20190523,    9,   60
  225,20190523,   10,   60
  225,20190523,   11,   60
  225,20190523,   12,   60
  225,20190523,   13,   50
  225,20190523,   14,   50
  225,20190523,   15,   40
  225,20190523,   16,   30
  225,20190523,   17,   30
  225,20190523,   18,   20
  225,20190523,   19,   10
  225,20190523,   20,   10
  225,20190523,   21,   10
  225,20190523,   22,   20
  225,20190523,   23,   30
  225,20190523,   24,   30
  225,20190524,    1,   40
  225,20190524,    2,   50
  225,20190524,    3,   50
  225,20190524,    4,   60
  225,20190524,    5,   60
  225,20190524,    6,   50
  225,20190524,    7,   40
  225,20190524,    8,   40
  225,20190524,    9,   30
  225,20190524,   10,   40
  225,20190524,   11,   50
  225,20190524,   12,   50
  225,20190524,   13,   60
  225,20190524,   14,   60
  225,20190524,   15,   40
  225,20190524,   16,   40
  225,20190524,   17,   50
  225,20190524,   18,   50
  225,20190524,   19,   60
  225,20190524,   20,   50
  225,20190524,   21,   40
  225,20190524,   22,   30
  225,20190524,   23,   20
  225,20190524,   24,   30
  225,20190525,    1,   30
  225,20190525,    2,   30
  225,20190525,    3,   30
  225,20190525,    4,   40
  225,20190525,    5,   30
  225,20190525,    6,   30
  225,20190525,    7,   30
  225,20190525,    8,   30
  225,20190525,    9,   30
  225,20190525,   10,   40
  225,20190525,   11,   30
  225,20190525,   12,   50
  225,20190525,   13,   50
  225,20190525,   14,   50
  225,20190525,   15,   30
  225,20190525,   16,   30
  225,20190525,   17,   30
  225,20190525,   18,   30
  225,20190525,   19,   10
  225,20190525,   20,   20
  225,20190525,   21,   30
  225,20190525,   22,   40
  225,20190525,   23,   40
  225,20190525,   24,   60
  225,20190526,    1,   50
  225,20190526,    2,   70
  225,20190526,    3,   90
  225,20190526,    4,   90
  225,20190526,    5,   90
  225,20190526,    6,   90
  225,20190526,    7,  100
  225,20190526,    8,  100
  225,20190526,    9,  100
  225,20190526,   10,  100
  225,20190526,   11,  110
  225,20190526,   12,  120
  225,20190526,   13,  120
  225,20190526,   14,  120
  225,20190526,   15,  120
  225,20190526,   16,  140
  225,20190526,   17,  140
  225,20190526,   18,  150
  225,20190526,   19,  150
  225,20190526,   20,  140
  225,20190526,   21,  110
  225,20190526,   22,   80
  225,20190526,   23,   60
  225,20190526,   24,   60
  225,20190527,    1,   60
  225,20190527,    2,   70
  225,20190527,    3,   70
  225,20190527,    4,   70
  225,20190527,    5,   80
  225,20190527,    6,   80
  225,20190527,    7,   80
  225,20190527,    8,   80
  225,20190527,    9,   90
  225,20190527,   10,  100
  225,20190527,   11,  100
  225,20190527,   12,   90
  225,20190527,   13,   80
  225,20190527,   14,   90
  225,20190527,   15,   90
  225,20190527,   16,   90
  225,20190527,   17,   80
  225,20190527,   18,   80
  225,20190527,   19,   70
  225,20190527,   20,   50
  225,20190527,   21,   30
  225,20190527,   22,   10
  225,20190527,   23,   20
  225,20190527,   24,   30
  225,20190528,    1,   30
  225,20190528,    2,   40
  225,20190528,    3,   50
  225,20190528,    4,   50
  225,20190528,    5,   60
  225,20190528,    6,   70
  225,20190528,    7,   70
  225,20190528,    8,   70
  225,20190528,    9,   60
  225,20190528,   10,   60
  225,20190528,   11,   50
  225,20190528,   12,   50
  225,20190528,   13,   70
  225,20190528,   14,   90
  225,20190528,   15,  100
  225,20190528,   16,  100
  225,20190528,   17,   90
  225,20190528,   18,   80
  225,20190528,   19,   80
  225,20190528,   20,   80
  225,20190528,   21,   60
  225,20190528,   22,   50
  225,20190528,   23,   50
  225,20190528,   24,   40
  225,20190529,    1,   40
  225,20190529,    2,   20
  225,20190529,    3,   10
  225,20190529,    4,   10
  225,20190529,    5,   30
  225,20190529,    6,   40
  225,20190529,    7,   40
  225,20190529,    8,   30
  225,20190529,    9,   30
  225,20190529,   10,   40
  225,20190529,   11,   50
  225,20190529,   12,   40
  225,20190529,   13,   50
  225,20190529,   14,   40
  225,20190529,   15,   40
  225,20190529,   16,   20
  225,20190529,   17,   20
  225,20190529,   18,   20
  225,20190529,   19,   80
  225,20190529,   20,  100
  225,20190529,   21,  100
  225,20190529,   22,  100
  225,20190529,   23,  100
  225,20190529,   24,  120
  225,20190530,    1,  110
  225,20190530,    2,  110
  225,20190530,    3,  120
  225,20190530,    4,  130
  225,20190530,    5,  110
  225,20190530,    6,  110
  225,20190530,    7,  100
  225,20190530,    8,  100
  225,20190530,    9,  110
  225,20190530,   10,  110
  225,20190530,   11,  110
  225,20190530,   12,  120
  225,20190530,   13,  120
  225,20190530,   14,  110
  225,20190530,   15,  110
  225,20190530,   16,  110
  225,20190530,   17,  100
  225,20190530,   18,   90
  225,20190530,   19,  100
  225,20190530,   20,   90
  225,20190530,   21,   90
  225,20190530,   22,   90
  225,20190530,   23,   90
  225,20190530,   24,   90
  225,20190531,    1,   90
  225,20190531,    2,   90
  225,20190531,    3,   80
  225,20190531,    4,   70
  225,20190531,    5,   70
  225,20190531,    6,   70
  225,20190531,    7,   70
  225,20190531,    8,   70
  225,20190531,    9,   70
  225,20190531,   10,   70
  225,20190531,   11,   80
  225,20190531,   12,   90
  225,20190531,   13,   90
  225,20190531,   14,   90
  225,20190531,   15,   80
  225,20190531,   16,   80
  225,20190531,   17,   70
  225,20190531,   18,   70
  225,20190531,   19,   80
  225,20190531,   20,   70
  225,20190531,   21,   70
  225,20190531,   22,   60
  225,20190531,   23,   70
  225,20190531,   24,   70
  225,20190601,    1,   70
  225,20190601,    2,   70
  225,20190601,    3,   70
  225,20190601,    4,   70
  225,20190601,    5,   70
  225,20190601,    6,   60
  225,20190601,    7,   50
  225,20190601,    8,   40
  225,20190601,    9,   40
  225,20190601,   10,   40
  225,20190601,   11,   40
  225,20190601,   12,   30
  225,20190601,   13,   30
  225,20190601,   14,   30
  225,20190601,   15,   20
  225,20190601,   16,   20
  225,20190601,   17,   20
  225,20190601,   18,   20
  225,20190601,   19,   10
  225,20190601,   20,   20
  225,20190601,   21,   40
  225,20190601,   22,   40
  225,20190601,   23,   30
  225,20190601,   24,   30
  225,20190602,    1,   50
  225,20190602,    2,   50
  225,20190602,    3,   60
  225,20190602,    4,   60
  225,20190602,    5,   50
  225,20190602,    6,   40
  225,20190602,    7,   40
  225,20190602,    8,   50
  225,20190602,    9,   50
  225,20190602,   10,   50
  225,20190602,   11,   60
  225,20190602,   12,   70
  225,20190602,   13,   80
  225,20190602,   14,   80
  225,20190602,   15,   70
  225,20190602,   16,   80
  225,20190602,   17,   50
  225,20190602,   18,   50
  225,20190602,   19,   60
  225,20190602,   20,   70
  225,20190602,   21,   60
  225,20190602,   22,   60
  225,20190602,   23,   60
  225,20190602,   24,   70
  225,20190603,    1,   80
  225,20190603,    2,   80
  225,20190603,    3,   90
  225,20190603,    4,   80
  225,20190603,    5,   60
  225,20190603,    6,   70
  225,20190603,    7,   60
  225,20190603,    8,   40
  225,20190603,    9,   40
  225,20190603,   10,   60
  225,20190603,   11,   60
  225,20190603,   12,   60
  225,20190603,   13,   60
  225,20190603,   14,   80
  225,20190603,   15,   80
  225,20190603,   16,   70
  225,20190603,   17,   70
  225,20190603,   18,   60
  225,20190603,   19,   50
  225,20190603,   20,   40
  225,20190603,   21,   40
  225,20190603,   22,   60
  225,20190603,   23,   60
  225,20190603,   24,   50
  225,20190604,    1,   50
  225,20190604,    2,   50
  225,20190604,    3,   50
  225,20190604,    4,   50
  225,20190604,    5,   40
